transaction_id,timestamp,customer_id,customer_age,merchant_id,merchant_name,merchant_category,country,ip_country,currency,payment_method,device_type,amount,risk_score,status,fee_amount,net_revenue,chargeback_loss_est,ip_country_missing,device_type_missing,merchant_category_missing,payment_method_missing,risk_score_missing,customer_age_missing,country_mismatch
17565,2025-03-08 14:50:53,102620,27.0,23554,Merchant_23554,marketplace,GB,GB,USD,card,android,74.31,13.0,captured,1.19,1.19,0.0,0,0,0,0,0,0,0
17566,2024-12-12 19:50:59,120983,20.0,25212,Merchant_25212,marketplace,US,US,GBP,card,ios,75.81,12.0,failed,1.65,0.0,0.0,0,0,0,0,1,0,0
17567,2024-12-14 12:29:14,154121,20.0,22158,Merchant_22158,gaming,ES,ES,USD,card,ios,5.66,13.0,captured,0.08,0.08,0.0,0,0,0,0,0,0,0
17568,2025-03-03 13:49:45,105948,69.0,23532,Merchant_23532,saas,TR,TR,TRY,card,unknown,-1112.38,8.0,captured,21.05,21.05,0.0,0,1,0,0,0,0,0
17569,2025-03-14 04:34:31,122715,66.0,21285,Merchant_21285,ecommerce,TR,TR,TRY,card,android,1220.56,9.0,captured,26.88,26.88,0.0,0,0,0,0,0,0,0
17570,2024-08-28 20:56:04,114895,34.0,24638,Merchant_24638,ecommerce,DE,DE,USD,bank_transfer,ios,16.04,13.0,captured,0.34,0.34,0.0,0,0,0,0,0,0,0
17571,2024-04-09 00:39:39,195209,53.0,28838,Merchant_28838,saas,GB,GB,GBP,card,android,51.41,13.0,captured,1.15,1.15,0.0,0,0,0,0,0,0,0
17572,2024-08-06 16:16:29,135521,66.0,29285,Merchant_29285,gaming,ES,ES,USD,card,web,18.44,32.0,captured,0.43,0.43,0.0,1,0,0,0,0,0,0
17573,2024-10-25 11:00:12,138005,35.0,20149,Merchant_20149,ecommerce,AE,AE,EUR,card,web,44.17,5.0,captured,0.83,0.83,0.0,0,0,0,0,0,0,0
17574,2024-04-27 11:23:27,142122,42.0,26366,Merchant_26366,ecommerce,ES,IT,EUR,card,android,54.49,7.0,failed,1.29,0.0,0.0,0,0,0,0,0,0,1
17575,2024-05-09 16:48:33,101302,46.0,29073,Merchant_29073,utilities,FR,FR,USD,card,android,63.94,15.0,failed,1.82,0.0,0.0,0,0,0,0,0,0,0
17576,2025-11-25 05:19:50,154244,51.0,27680,Merchant_27680,ecommerce,IT,IT,GBP,card,unknown,38.16,21.0,captured,0.93,0.93,0.0,0,1,0,0,0,0,0
17577,2024-07-23 11:26:56,191245,66.0,20617,Merchant_20617,gaming,DE,DE,EUR,card,unknown,19.69,16.0,failed,0.52,0.0,0.0,0,1,0,0,0,0,0
17578,2025-06-23 10:57:51,181357,52.0,23897,Merchant_23897,ecommerce,US,ES,USD,card,ios,31.67,11.0,captured,0.62,0.62,0.0,0,0,0,0,0,0,1
17579,2024-04-03 07:18:38,125070,22.0,27525,Merchant_27525,ecommerce,GB,GB,EUR,card,ios,15.52,6.0,captured,0.34,0.34,0.0,0,0,0,0,0,0,0
17580,2025-12-10 18:44:57,101341,54.0,29795,Merchant_29795,saas,IT,ES,USD,bank_transfer,ios,14.4,13.0,failed,0.44,0.0,0.0,0,0,0,0,0,0,1
17581,2024-06-04 02:55:22,177336,58.0,22936,Merchant_22936,saas,TR,TR,TRY,wallet,ios,626.53,18.0,failed,10.31,0.0,0.0,0,0,0,0,0,0,0
17582,2024-10-14 12:24:06,184110,34.0,22830,Merchant_22830,ecommerce,GB,GB,USD,wallet,android,20.27,23.0,captured,0.52,0.52,0.0,0,0,0,0,0,0,0
17583,2025-07-24 19:24:02,192173,22.0,22498,Merchant_22498,saas,US,US,USD,card,ios,13.48,15.0,captured,0.29,0.29,0.0,0,0,0,0,0,0,0
17584,2024-05-27 01:08:07,157724,68.0,28948,Merchant_28948,unknown,DE,DE,EUR,card,web,88.59,7.0,captured,2.68,2.68,0.0,0,0,1,0,0,0,0
17585,2025-02-05 09:08:05,147351,36.0,21799,Merchant_21799,ecommerce,GB,GB,EUR,card,ios,34.49,7.0,captured,0.9,0.9,0.0,1,0,0,0,0,0,0
17586,2025-07-27 09:59:19,175647,57.0,23659,Merchant_23659,gaming,US,US,USD,card,web,14.02,32.0,failed,0.36,0.0,0.0,0,0,0,0,0,0,0
17587,2024-01-18 06:13:38,169037,48.0,21345,Merchant_21345,saas,DE,DE,USD,card,android,24.15,5.0,captured,0.56,0.56,0.0,0,0,0,0,0,0,0
17588,2024-01-19 12:27:22,175697,40.0,29395,Merchant_29395,gaming,GB,GB,USD,wallet,android,27.67,23.0,refunded,0.74,0.0,0.0,0,0,0,0,0,0,0
17589,2025-07-29 14:56:56,128436,51.0,20662,Merchant_20662,saas,TR,TR,TRY,card,web,1048.19,9.0,captured,13.17,13.17,0.0,0,0,0,0,0,0,0
17590,2024-07-10 19:14:25,190319,44.0,25072,Merchant_25072,saas,DE,DE,USD,card,ios,81.0,12.0,captured,1.68,1.68,0.0,0,0,0,0,0,1,0
17591,2025-10-25 21:53:10,103717,20.0,21550,Merchant_21550,ecommerce,TR,TR,TRY,card,ios,543.56,14.0,captured,11.58,11.58,0.0,0,0,0,0,0,0,0
17592,2025-11-07 23:56:11,109337,58.0,24070,Merchant_24070,gaming,AE,AE,USD,card,android,48.33,23.0,captured,0.87,0.87,0.0,0,0,0,0,0,0,0
17593,2025-10-04 17:07:15,165476,20.0,25884,Merchant_25884,ecommerce,IT,IT,EUR,card,ios,17.15,6.0,captured,0.41,0.41,0.0,0,0,0,0,0,0,0
17594,2025-12-28 15:34:58,157150,60.0,26983,Merchant_26983,food_delivery,TR,TR,TRY,card,android,635.08,4.0,captured,10.94,10.94,0.0,0,0,0,0,0,0,0
17595,2025-08-23 19:15:20,155405,46.0,25696,Merchant_25696,gaming,TR,TR,TRY,card,android,678.91,26.0,captured,9.41,9.41,0.0,0,0,0,0,0,0,0
17596,2024-10-06 22:32:57,190902,21.0,24273,Merchant_24273,saas,TR,TR,TRY,card,web,981.32,17.0,refunded,26.27,0.0,0.0,0,0,0,0,0,0,0
17597,2025-12-25 07:37:55,187084,42.0,22810,Merchant_22810,ecommerce,NL,NL,GBP,card,android,78.02,9.0,captured,1.04,1.04,0.0,0,0,0,0,0,0,0
17598,2024-09-09 11:36:59,171919,64.0,28027,Merchant_28027,unknown,TR,TR,TRY,unknown,android,3020.86,13.0,captured,87.35,87.35,0.0,1,0,1,1,1,0,0
17599,2025-03-04 01:45:44,116468,28.0,26798,Merchant_26798,food_delivery,GB,GB,USD,card,ios,11.09,11.0,captured,0.18,0.18,0.0,0,0,0,0,1,0,0
17600,2024-01-05 04:06:28,109658,54.0,26719,Merchant_26719,utilities,US,US,USD,card,android,8.54,12.0,captured,0.17,0.17,0.0,0,0,0,0,0,0,0
17601,2025-12-03 16:32:06,113973,38.0,27695,Merchant_27695,ecommerce,NL,NL,EUR,card,ios,87.6,10.0,captured,1.53,1.53,0.0,0,0,0,0,0,0,0
17602,2025-03-08 01:14:05,161395,69.0,22203,Merchant_22203,saas,DE,DE,USD,card,android,61.32,13.0,captured,1.47,1.47,0.0,0,0,0,0,0,0,0
17603,2025-11-23 15:45:03,171279,22.0,29800,Merchant_29800,gaming,GB,GB,EUR,wallet,android,7.28,27.0,captured,0.19,0.19,0.0,0,0,0,0,0,0,0
17604,2024-09-14 13:34:40,179987,37.0,29193,Merchant_29193,saas,US,US,USD,wallet,web,18.99,23.0,captured,0.35,0.35,0.0,0,0,0,0,0,0,0
17605,2024-08-16 15:56:33,110311,69.0,24397,Merchant_24397,ecommerce,NL,NL,USD,wallet,android,50.95,12.0,captured,1.01,1.01,0.0,0,0,0,0,0,0,0
17606,2025-01-16 08:34:21,127485,66.0,22039,Merchant_22039,food_delivery,US,US,EUR,card,web,13.58,20.0,captured,0.35,0.35,0.0,0,0,0,0,0,0,0
17607,2025-09-22 07:21:33,133802,64.0,23745,Merchant_23745,saas,US,US,USD,card,android,20.94,3.0,captured,0.56,0.56,0.0,0,0,0,0,0,0,0
17608,2025-02-04 16:37:15,163248,18.0,23886,Merchant_23886,marketplace,TR,TR,TRY,card,android,1548.66,9.0,refunded,28.73,0.0,0.0,0,0,0,0,0,0,0
17609,2025-08-01 12:07:15,104656,36.0,29730,Merchant_29730,food_delivery,TR,TR,TRY,card,android,411.38,6.0,failed,5.39,0.0,0.0,0,0,0,0,0,0,0
17610,2024-06-05 13:06:19,184040,51.0,22887,Merchant_22887,ecommerce,US,US,EUR,unknown,web,62.63,19.0,captured,1.79,1.79,0.0,0,0,0,1,0,0,0
17611,2025-07-20 07:59:40,108059,46.0,29420,Merchant_29420,food_delivery,GB,GB,GBP,card,android,95.68,13.0,captured,1.88,1.88,0.0,0,0,0,0,0,0,0
17612,2025-06-18 16:42:50,152386,42.0,22310,Merchant_22310,unknown,DE,IT,USD,card,ios,31.61,14.0,captured,1.0,1.0,0.0,0,0,1,0,0,0,1
17613,2025-10-16 06:50:20,193287,50.0,29268,Merchant_29268,saas,ES,ES,GBP,bank_transfer,ios,9.79,4.0,captured,0.23,0.23,0.0,0,0,0,0,0,0,0
17614,2024-02-12 01:48:15,119418,58.0,29300,Merchant_29300,gaming,TR,TR,TRY,card,android,959.17,18.0,captured,13.38,13.38,0.0,0,0,0,0,0,0,0
17615,2024-10-07 11:00:32,168728,23.0,26087,Merchant_26087,ecommerce,GB,GB,USD,bank_transfer,android,26.26,3.0,failed,0.59,0.0,0.0,1,0,0,0,0,0,0
17616,2024-03-05 18:02:20,154967,30.0,21076,Merchant_21076,marketplace,NL,NL,USD,card,web,15.75,5.0,captured,0.22,0.22,0.0,1,0,0,0,0,0,0
17617,2024-10-19 00:57:46,181986,62.0,26176,Merchant_26176,ecommerce,TR,TR,TRY,card,android,441.1,15.0,captured,4.53,4.53,0.0,0,0,0,0,0,0,0
17618,2025-07-07 23:54:03,158799,43.0,29112,Merchant_29112,marketplace,GB,US,GBP,card,web,79.82,13.0,captured,1.31,1.31,0.0,0,0,0,0,0,1,1
17619,2025-04-12 05:42:59,184821,51.0,29278,Merchant_29278,ecommerce,US,US,EUR,wallet,web,27.02,14.0,captured,0.91,0.91,0.0,1,0,0,0,0,0,0
17620,2025-07-03 16:27:55,140284,65.0,24574,Merchant_24574,saas,US,US,EUR,bank_transfer,android,29.14,17.0,captured,0.23,0.23,0.0,0,0,0,0,0,0,0
17621,2025-06-22 14:20:07,116394,65.0,24797,Merchant_24797,ecommerce,TR,TR,TRY,wallet,ios,1093.74,17.0,captured,29.0,29.0,0.0,0,0,0,0,0,0,0
17622,2025-12-25 08:12:11,167960,66.0,23840,Merchant_23840,unknown,TR,TR,TRY,card,ios,1113.63,0.0,captured,17.52,17.52,0.0,0,0,1,0,0,0,0
17623,2025-10-04 04:59:38,196765,35.0,22134,Merchant_22134,marketplace,TR,TR,TRY,wallet,android,1105.43,10.0,captured,30.75,30.75,0.0,0,0,0,0,0,0,0
17624,2025-03-03 23:04:52,143332,51.0,26535,Merchant_26535,saas,IT,IT,USD,bank_transfer,ios,18.32,0.0,captured,0.48,0.48,0.0,0,0,0,0,0,0,0
17625,2025-10-01 08:48:36,181997,65.0,29851,Merchant_29851,gaming,TR,TR,TRY,card,android,577.54,13.0,captured,20.03,20.03,0.0,0,0,0,0,0,0,0
10726,2024-02-04 23:23:14,187739,66.0,22671,Merchant_22671,unknown,TR,TR,TRY,card,ios,569.84,16.0,captured,17.44,17.44,0.0,0,0,1,0,0,0,0
17627,2025-06-10 13:52:12,164552,28.0,28419,Merchant_28419,ecommerce,DE,DE,USD,card,android,114.84,7.0,failed,2.67,0.0,0.0,0,0,0,0,0,0,0
17628,2025-01-16 02:02:36,179161,26.0,20957,Merchant_20957,food_delivery,ES,ES,GBP,wallet,android,41.4,12.0,captured,0.92,0.92,0.0,0,0,0,0,0,0,0
17629,2025-11-29 12:45:41,156299,44.0,20560,Merchant_20560,ecommerce,TR,TR,TRY,unknown,web,2833.37,33.0,captured,51.32,51.32,0.0,0,0,0,1,0,0,0
17630,2025-01-02 17:49:10,180476,31.0,29006,Merchant_29006,unknown,FR,FR,USD,card,android,29.82,8.0,captured,0.42,0.42,0.0,0,0,1,0,0,0,0
17631,2024-05-10 09:34:24,133618,48.0,21124,Merchant_21124,gaming,TR,TR,TRY,card,android,714.32,13.0,captured,22.92,22.92,0.0,0,0,0,0,0,0,0
17632,2025-06-12 14:22:42,152607,67.0,24138,Merchant_24138,saas,TR,TR,TRY,card,android,1704.26,2.0,captured,39.22,39.22,0.0,0,0,0,0,0,0,0
17633,2025-11-24 17:57:14,107780,54.0,28820,Merchant_28820,ecommerce,ES,ES,GBP,wallet,android,70.18,28.0,captured,1.27,1.27,0.0,0,0,0,0,0,0,0
17634,2024-01-12 19:24:48,119634,22.0,23488,Merchant_23488,ecommerce,FR,FR,USD,card,web,17.57,22.0,captured,0.19,0.19,0.0,0,0,0,0,0,0,0
17635,2024-02-16 20:38:05,157910,69.0,23010,Merchant_23010,ecommerce,GB,GB,EUR,wallet,android,62.02,18.0,captured,1.34,1.34,0.0,0,0,0,0,0,0,0
17636,2025-04-27 17:44:37,172441,44.0,20407,Merchant_20407,ecommerce,TR,US,TRY,card,android,1264.04,12.0,captured,38.34,38.34,0.0,0,0,0,0,0,1,1
17637,2025-02-09 14:29:43,102977,21.0,26963,Merchant_26963,food_delivery,GB,IT,USD,card,android,201.61,6.0,captured,3.26,3.26,0.0,0,0,0,0,0,0,1
17638,2025-02-04 11:31:58,106892,44.0,23200,Merchant_23200,marketplace,TR,TR,TRY,card,web,1033.77,20.0,captured,12.83,12.83,0.0,1,0,0,0,0,1,0
17639,2024-03-06 20:15:02,100636,47.0,21178,Merchant_21178,ecommerce,US,US,EUR,card,ios,67.51,5.0,captured,1.49,1.49,0.0,0,0,0,0,0,0,0
17640,2025-02-21 15:14:48,151756,19.0,24746,Merchant_24746,saas,FR,FR,GBP,card,android,13.78,17.0,captured,0.29,0.29,0.0,0,0,0,0,0,0,0
17641,2025-02-18 15:22:37,133523,48.0,21705,Merchant_21705,ecommerce,GB,TR,USD,wallet,unknown,39.11,8.0,refunded,0.31,0.0,0.0,0,1,0,0,0,0,1
17642,2025-09-11 23:22:28,105297,23.0,28486,Merchant_28486,food_delivery,DE,DE,EUR,card,ios,14.44,0.0,failed,0.3,0.0,0.0,0,0,0,0,0,0,0
17643,2024-10-11 18:43:19,179360,20.0,27472,Merchant_27472,utilities,TR,TR,TRY,card,android,4273.24,25.0,captured,103.59,103.59,0.0,0,0,0,0,0,0,0
17644,2024-09-10 23:16:49,152841,35.0,29796,Merchant_29796,ecommerce,NL,GB,USD,wallet,android,60.06,10.0,failed,1.15,0.0,0.0,0,0,0,0,0,0,1
17645,2024-02-29 13:47:50,101002,41.0,29791,Merchant_29791,ecommerce,ES,ES,EUR,card,android,19.68,4.0,captured,0.47,0.47,0.0,0,0,0,0,0,0,0
17646,2025-02-17 20:02:55,168591,25.0,28370,Merchant_28370,food_delivery,IT,IT,USD,card,web,35.07,20.0,captured,0.83,0.83,0.0,0,0,0,0,0,0,0
17647,2025-04-18 03:00:23,191142,53.0,25021,Merchant_25021,food_delivery,TR,TR,TRY,card,android,1064.58,1.0,failed,18.49,0.0,0.0,0,0,0,0,0,0,0
17648,2024-07-23 22:19:09,141919,53.0,21702,Merchant_21702,travel,TR,TR,USD,card,android,95.88,5.0,captured,1.37,1.37,0.0,0,0,0,0,0,0,0
17649,2025-06-17 18:35:20,194963,35.0,20429,Merchant_20429,gaming,US,US,EUR,card,android,12.05,10.0,captured,0.29,0.29,0.0,0,0,0,0,0,0,0
17650,2025-11-15 18:41:18,141689,24.0,20915,Merchant_20915,ecommerce,US,DE,USD,wallet,android,15.37,10.0,captured,0.16,0.16,0.0,0,0,0,0,0,0,1
17651,2024-05-07 03:43:42,107743,59.0,22342,Merchant_22342,food_delivery,IT,IT,USD,card,web,14.74,18.0,captured,0.27,0.27,0.0,0,0,0,0,0,0,0
17652,2025-02-22 01:36:40,112279,68.0,28829,Merchant_28829,ecommerce,US,US,GBP,unknown,android,11.77,12.0,captured,0.24,0.24,0.0,0,0,0,1,0,0,0
17653,2025-05-21 22:31:52,106696,66.0,22126,Merchant_22126,food_delivery,US,US,USD,unknown,ios,-28.45,8.0,captured,0.58,0.58,0.0,1,0,0,1,0,0,0
17654,2024-01-14 11:31:02,130184,48.0,20927,Merchant_20927,travel,TR,TR,TRY,card,ios,1656.07,11.0,captured,26.11,26.11,0.0,0,0,0,0,0,0,0
17655,2024-05-10 16:54:47,138484,33.0,29351,Merchant_29351,marketplace,ES,US,USD,card,android,25.4,12.0,captured,0.56,0.56,0.0,0,0,0,0,0,0,1
17656,2024-10-15 19:31:04,144426,69.0,24355,Merchant_24355,ecommerce,TR,TR,TRY,card,android,1293.72,6.0,captured,13.22,13.22,0.0,1,0,0,0,0,0,0
17657,2024-04-10 07:11:08,148063,36.0,24191,Merchant_24191,saas,IT,IT,EUR,card,android,90.39,6.0,captured,0.72,0.72,0.0,0,0,0,0,0,0,0
17658,2024-09-16 12:37:15,186355,38.0,23015,Merchant_23015,gaming,IT,IT,EUR,card,ios,25.15,27.0,captured,0.43,0.43,0.0,1,0,0,0,0,0,0
17659,2024-04-17 13:48:15,101160,20.0,29475,Merchant_29475,ecommerce,TR,GB,EUR,card,ios,23.31,2.0,captured,0.44,0.44,0.0,0,0,0,0,0,0,1
17660,2025-10-16 12:46:59,189797,27.0,23481,Merchant_23481,marketplace,NL,NL,USD,card,ios,47.22,12.0,captured,1.49,1.49,0.0,1,0,0,0,0,0,0
17661,2025-03-13 07:51:17,123892,60.0,28594,Merchant_28594,saas,TR,TR,TRY,card,ios,990.99,1.0,captured,7.93,7.93,0.0,1,0,0,0,0,0,0
17662,2024-08-28 07:05:23,195357,63.0,29920,Merchant_29920,travel,TR,TR,TRY,card,android,1915.98,28.0,captured,39.57,39.57,0.0,0,0,0,0,0,0,0
17663,2025-07-22 12:24:53,113514,53.0,24507,Merchant_24507,ecommerce,US,US,EUR,card,android,54.26,9.0,captured,1.48,1.48,0.0,0,0,0,0,0,0,0
17664,2024-01-14 10:39:31,110026,65.0,27005,Merchant_27005,gaming,IT,IT,USD,card,ios,19.97,11.0,captured,0.49,0.49,0.0,0,0,0,0,0,0,0
17665,2025-03-11 17:34:39,112149,53.0,20248,Merchant_20248,ecommerce,US,US,USD,card,ios,34.68,16.0,captured,0.82,0.82,0.0,0,0,0,0,0,0,0
17666,2025-05-13 21:55:31,129620,42.0,27815,Merchant_27815,food_delivery,TR,TR,TRY,card,android,2132.06,40.0,captured,35.71,35.71,0.0,0,0,0,0,0,0,0
17667,2025-08-13 19:50:14,194152,67.0,29728,Merchant_29728,saas,US,US,USD,card,android,64.01,13.0,captured,1.2,1.2,0.0,0,0,0,0,0,0,0
17668,2024-06-11 06:14:03,146290,31.0,21951,Merchant_21951,gaming,US,DE,USD,card,android,11.3,17.0,failed,0.25,0.0,0.0,0,0,0,0,0,0,1
17669,2025-03-07 18:40:58,116524,19.0,20100,Merchant_20100,gaming,TR,TR,TRY,wallet,android,351.99,35.0,captured,8.61,8.61,0.0,0,0,0,0,0,0,0
17670,2025-07-14 09:42:51,164173,31.0,20439,Merchant_20439,ecommerce,TR,TR,TRY,card,android,1641.51,12.0,captured,29.01,29.01,0.0,0,0,0,0,1,0,0
17671,2025-08-05 01:04:05,150801,48.0,28560,Merchant_28560,ecommerce,TR,TR,TRY,card,web,1432.69,8.0,captured,37.03,37.03,0.0,0,0,0,0,0,0,0
17672,2024-05-08 05:22:38,170279,63.0,22438,Merchant_22438,gaming,US,US,USD,card,android,17.65,15.0,captured,0.41,0.41,0.0,0,0,0,0,0,0,0
17673,2025-12-13 20:40:27,174153,62.0,24131,Merchant_24131,saas,DE,DE,USD,card,unknown,14.56,0.0,captured,0.33,0.33,0.0,0,1,0,0,0,0,0
17674,2024-07-18 23:52:00,178600,63.0,23360,Merchant_23360,ecommerce,FR,FR,EUR,card,web,26.52,22.0,captured,0.74,0.74,0.0,0,0,0,0,0,0,0
17675,2024-10-12 09:36:57,115127,67.0,23012,Merchant_23012,marketplace,TR,DE,EUR,card,ios,65.79,17.0,captured,0.99,0.99,0.0,0,0,0,0,0,0,1
17676,2024-05-20 04:52:11,149586,44.0,21653,Merchant_21653,ecommerce,AE,AE,USD,bank_transfer,android,40.52,0.0,captured,0.96,0.96,0.0,0,0,0,0,0,0,0
17677,2024-04-19 10:59:12,163065,38.0,24082,Merchant_24082,ecommerce,US,US,US D,card,android,5.84,15.0,captured,0.14,0.14,0.0,0,0,0,0,0,0,0
17678,2024-07-05 11:43:18,155657,32.0,29242,Merchant_29242,saas,TR,TR,TRY,card,web,400.94,22.0,captured,8.22,8.22,0.0,0,0,0,0,0,0,0
17679,2024-04-08 20:09:07,197256,59.0,23568,Merchant_23568,ecommerce,IT,IT,USD,card,android,39.61,10.0,failed,0.47,0.0,0.0,0,0,0,0,0,0,0
17680,2025-06-18 22:05:32,196056,45.0,28013,Merchant_28013,gaming,FR,FR,USD,bank_transfer,ios,12.43,27.0,captured,0.43,0.43,0.0,0,0,0,0,0,0,0
17681,2025-03-12 03:48:26,181187,57.0,26890,Merchant_26890,food_delivery,GB,GB,EUR,card,ios,71.72,10.0,failed,1.65,0.0,0.0,0,0,0,0,0,0,0
17682,2024-10-11 17:17:45,124002,68.0,27972,Merchant_27972,food_delivery,TR,TR,TRY,card,android,593.51,13.0,captured,16.54,16.54,0.0,0,0,0,0,0,0,0
17683,2025-02-03 09:14:44,152889,44.0,25726,Merchant_25726,gaming,TR,TR,TRY,card,android,911.43,12.0,captured,23.93,23.93,0.0,0,0,0,0,0,1,0
17684,2025-03-17 01:37:52,180375,19.0,23713,Merchant_23713,marketplace,GB,GB,USD,card,android,35.18,14.0,captured,0.67,0.67,0.0,0,0,0,0,0,0,0
17685,2024-05-14 11:48:13,126826,42.0,22568,Merchant_22568,ecommerce,IT,IT,EUR,wallet,android,54.39,25.0,failed,1.4,0.0,0.0,0,0,0,0,0,0,0
17686,2024-08-04 18:42:49,171181,22.0,22801,Merchant_22801,utilities,DE,ES,USD,wallet,ios,55.25,21.0,captured,1.63,1.63,0.0,0,0,0,0,0,0,1
17687,2025-10-05 22:28:44,124919,53.0,25274,Merchant_25274,saas,TR,TR,TRY,card,ios,1333.96,15.0,captured,20.06,20.06,0.0,0,0,0,0,0,0,0
17688,2024-01-09 19:56:47,114008,18.0,24040,Merchant_24040,gaming,DE,DE,USD,card,android,22.7,15.0,captured,0.62,0.62,0.0,0,0,0,0,0,0,0
17689,2025-11-29 10:13:53,123993,21.0,24049,Merchant_24049,ecommerce,TR,TR,TRY,card,ios,799.42,0.0,captured,13.74,13.74,0.0,1,0,0,0,0,0,0
17690,2025-12-04 22:20:33,192648,27.0,23688,Merchant_23688,unknown,TR,TR,TRY,card,android,901.08,15.0,captured,21.12,21.12,0.0,0,0,1,0,0,0,0
17691,2024-07-03 20:20:17,199535,56.0,29205,Merchant_29205,saas,AE,AE,EUR,card,android,40.79,6.0,captured,0.5,0.5,0.0,0,0,0,0,0,0,0
17692,2024-08-22 02:51:31,185534,67.0,26432,Merchant_26432,ecommerce,GB,GB,USD,card,web,49.67,8.0,captured,1.16,1.16,0.0,1,0,0,0,0,0,0
17693,2024-05-31 00:35:20,127126,24.0,28922,Merchant_28922,ecommerce,FR,FR,EUR,card,web,41.23,15.0,captured,1.0,1.0,0.0,0,0,0,0,0,0,0
17694,2025-02-13 06:43:30,177949,44.0,29280,Merchant_29280,ecommerce,TR,TR,TRY,card,ios,1581.47,6.0,captured,21.48,21.48,0.0,0,0,0,0,0,1,0
17695,2024-06-05 03:54:39,121825,65.0,26172,Merchant_26172,ecommerce,TR,TR,TRY,card,android,2577.5,36.0,captured,58.63,58.63,0.0,0,0,0,0,0,0,0
17696,2025-07-31 04:45:01,112677,64.0,20916,Merchant_20916,gaming,US,US,EUR,unknown,ios,15.89,19.0,captured,0.48,0.48,0.0,1,0,0,1,0,0,0
17697,2024-10-09 19:37:30,125874,51.0,29652,Merchant_29652,marketplace,US,US,EUR,card,ios,50.71,12.0,captured,1.12,1.12,0.0,0,0,0,0,1,0,0
17698,2025-12-07 05:26:23,113966,46.0,24782,Merchant_24782,gaming,GB,GB,EUR,bank_transfer,ios,16.97,13.0,refunded,0.44,0.0,0.0,0,0,0,0,0,0,0
17699,2025-09-14 20:32:24,164049,49.0,23750,Merchant_23750,ecommerce,FR,FR,USD,card,ios,62.02,1.0,captured,1.27,1.27,0.0,0,0,0,0,0,0,0
17700,2024-10-19 23:01:31,168319,36.0,24135,Merchant_24135,gaming,DE,DE,EUR,unknown,ios,20.21,25.0,captured,0.49,0.49,0.0,0,0,0,1,0,0,0
17701,2025-03-11 01:13:47,103565,18.0,20879,Merchant_20879,ecommerce,DE,DE,EUR,card,ios,21.23,8.0,captured,0.51,0.51,0.0,0,0,0,0,0,0,0
17702,2024-01-18 19:14:30,110726,43.0,26641,Merchant_26641,gaming,TR,TR,TRY,bank_transfer,web,788.51,15.0,captured,17.36,17.36,0.0,0,0,0,0,0,0,0
17703,2024-02-19 07:32:10,147907,20.0,20476,Merchant_20476,ecommerce,US,US,USD,card,web,59.59,17.0,captured,1.1,1.1,0.0,1,0,0,0,0,0,0
17704,2025-01-04 09:36:04,111331,34.0,27206,Merchant_27206,saas,GB,GB,USD,unknown,web,22.41,22.0,captured,0.61,0.61,0.0,0,0,0,1,0,0,0
17705,2024-12-11 06:35:36,182820,47.0,28333,Merchant_28333,gaming,US,US,EUR,bank_transfer,android,28.27,19.0,captured,0.84,0.84,0.0,0,0,0,0,0,0,0
17706,2024-10-17 18:09:04,140027,63.0,24220,Merchant_24220,ecommerce,TR,TR,TRY,card,ios,1568.62,2.0,captured,55.39,55.39,0.0,0,0,0,0,0,0,0
17707,2024-03-06 22:36:39,141281,49.0,23834,Merchant_23834,travel,ES,ES,USD,card,ios,126.26,14.0,captured,3.38,3.38,0.0,1,0,0,0,1,0,0
17708,2025-09-05 02:27:12,100537,27.0,26731,Merchant_26731,ecommerce,TR,TR,TRY,card,android,691.58,16.0,captured,12.52,12.52,0.0,1,0,0,0,0,0,0
17709,2024-10-23 12:52:16,170148,36.0,28601,Merchant_28601,saas,ES,ES,EUR,card,ios,100.1,0.0,captured,3.3,3.3,0.0,0,0,0,0,0,0,0
17710,2024-12-09 02:37:19,172147,32.0,20956,Merchant_20956,unknown,NL,NL,USD,bank_transfer,ios,43.9,10.0,captured,1.6,1.6,0.0,0,0,1,0,0,0,0
17711,2024-10-21 13:40:22,175636,43.0,24586,Merchant_24586,ecommerce,GB,GB,GBP,wallet,ios,29.05,12.0,captured,0.36,0.36,0.0,0,0,0,0,1,1,0
17712,2024-12-29 01:33:13,154020,65.0,23229,Merchant_23229,ecommerce,TR,TR,TRY,card,unknown,824.13,5.0,captured,15.28,15.28,0.0,0,1,0,0,0,0,0
17713,2025-04-18 07:08:19,126954,52.0,20111,Merchant_20111,ecommerce,GB,GB,USD,card,web,26.73,6.0,captured,0.38,0.38,0.0,0,0,0,0,0,0,0
17714,2025-07-11 16:59:13,107817,62.0,20084,Merchant_20084,utilities,TR,TR,EUR,card,web,14.27,11.0,disputed,0.34,0.0,12.13,0,0,0,0,1,0,0
17715,2025-02-05 02:26:00,131555,32.0,25285,Merchant_25285,travel,ES,ES,EUR,card,android,23.21,14.0,captured,0.53,0.53,0.0,1,0,0,0,0,0,0
17716,2024-05-01 03:50:37,154357,62.0,27636,Merchant_27636,unknown,TR,TR,USD,wallet,android,16.97,27.0,captured,0.35,0.35,0.0,0,0,1,0,0,0,0
17717,2025-09-30 13:42:13,111661,45.0,25944,Merchant_25944,food_delivery,US,US,USD,card,android,71.8,3.0,captured,1.03,1.03,0.0,0,0,0,0,0,0,0
